diagnostic,scale,distance
inter_date,instance_normalized,1.3773570191333673
inter_date,instance_normalized,1.520903048960749
inter_date,instance_normalized,0.6345753385507354
inter_date,instance_normalized,1.7103443421141449
inter_date,instance_normalized,1.7036522925237396
inter_date,instance_normalized,1.782671200261775
inter_date,instance_normalized,1.5379169706816544
inter_date,instance_normalized,1.6155395119536673
inter_date,instance_normalized,1.3147517061514693
inter_date,instance_normalized,1.8074610504000004
inter_date,instance_normalized,1.372107906160667
inter_date,instance_normalized,1.3771892034767095
inter_date,instance_normalized,1.3618110880547005
inter_date,instance_normalized,1.457257823296571
inter_date,instance_normalized,0.9711236525858353
inter_date,instance_normalized,1.1794191314903009
inter_date,instance_normalized,0.5436862958135547
inter_date,instance_normalized,1.7865301161122957
inter_date,instance_normalized,1.1592106214069953
inter_date,instance_normalized,1.5283586851405666
inter_date,instance_normalized,1.530437940241634
inter_date,instance_normalized,1.6243003086086205
inter_date,instance_normalized,1.224842940699967
inter_date,instance_normalized,1.386694835311516
inter_date,instance_normalized,0.8366607265888478
inter_date,instance_normalized,1.4626758636921018
inter_date,instance_normalized,1.8180520787150443
inter_date,instance_normalized,0.7571736129315848
inter_date,instance_normalized,0.7393981402817095
inter_date,instance_normalized,0.7576193305894824
inter_date,instance_normalized,1.3265000295296654
inter_date,instance_normalized,1.1194228998999853
inter_date,instance_normalized,1.5663009063901652
inter_date,instance_normalized,1.3192061531616721
inter_date,instance_normalized,0.33816914849901564
inter_date,instance_normalized,1.8110920336828868
inter_date,instance_normalized,1.8136933161523765
inter_date,instance_normalized,1.874845252943705
inter_date,instance_normalized,1.725386258802263
inter_date,instance_normalized,1.778679268172926
inter_date,instance_normalized,1.5316439248979479
inter_date,instance_normalized,1.475708671212215
inter_date,instance_normalized,0.46035028517901294
inter_date,instance_normalized,1.7799466248920612
inter_date,instance_normalized,1.787101696099529
inter_date,instance_normalized,1.852035026056256
inter_date,instance_normalized,1.6429287125266145
inter_date,instance_normalized,1.726503837731763
inter_date,instance_normalized,1.4104198030513273
inter_date,instance_normalized,1.749766398054383
inter_date,instance_normalized,1.8187972980973741
inter_date,instance_normalized,0.724628984876369
inter_date,instance_normalized,0.7546206048537135
inter_date,instance_normalized,0.768861906954977
inter_date,instance_normalized,0.5607070519333696
inter_date,instance_normalized,0.47357727845433933
inter_date,instance_normalized,1.014539005075431
inter_date,instance_normalized,1.5013321765801424
inter_date,instance_normalized,0.662259579683263
inter_date,instance_normalized,1.7345045868522573
inter_date,instance_normalized,1.6790024919012094
inter_date,instance_normalized,1.6825539013869246
inter_date,instance_normalized,1.578871276201915
inter_date,instance_normalized,1.6949084987569587
inter_date,instance_normalized,1.373233573323695
inter_date,instance_normalized,1.4852228438046868
inter_date,instance_normalized,0.6440722768494495
inter_date,instance_normalized,1.7601877558122923
inter_date,instance_normalized,1.6717264730002266
inter_date,instance_normalized,1.714294120840317
inter_date,instance_normalized,1.5720037330739753
inter_date,instance_normalized,1.7291137396127967
inter_date,instance_normalized,1.4012491581110418
inter_date,instance_normalized,1.8138345974983203
inter_date,instance_normalized,1.3080603610607369
inter_date,instance_normalized,1.3917969114697775
inter_date,instance_normalized,1.3385883634255933
inter_date,instance_normalized,1.43840598118989
inter_date,instance_normalized,0.9871686344061014
inter_date,instance_normalized,1.2393322195712475
inter_date,instance_normalized,0.6847102260928069
inter_date,instance_normalized,1.7112152189976817
inter_date,instance_normalized,1.0390533590538633
inter_date,instance_normalized,1.5371528130975993
inter_date,instance_normalized,1.4619372042293193
inter_date,instance_normalized,1.5450598417771262
inter_date,instance_normalized,1.2124282920494713
inter_date,instance_normalized,1.449174730545587
inter_date,instance_normalized,0.9173906026664636
inter_date,instance_normalized,1.4405151960144253
inter_date,instance_normalized,1.8061411224107888
inter_date,instance_normalized,0.7575060307380734
inter_date,instance_normalized,0.6992074290604252
inter_date,instance_normalized,0.6649724706146187
inter_date,instance_normalized,1.2994303011631068
inter_date,instance_normalized,1.1297743688596371
inter_date,instance_normalized,1.5862810750415925
inter_date,instance_normalized,1.257384391840324
inter_date,instance_normalized,0.6045980422296338
inter_date,instance_normalized,1.900614308085358
inter_date,instance_normalized,1.8292403312985182
inter_date,instance_normalized,1.8163863874972273
inter_date,instance_normalized,1.8126003499823895
inter_date,instance_normalized,1.8896036874005753
inter_date,instance_normalized,1.6842321464495227
inter_date,instance_normalized,1.4165582438813764
inter_date,instance_normalized,0.6728380180560664
inter_date,instance_normalized,1.871738827557419
inter_date,instance_normalized,1.8095832314485985
inter_date,instance_normalized,1.8067652337059998
inter_date,instance_normalized,1.75392057264339
inter_date,instance_normalized,1.8507445447706685
inter_date,instance_normalized,1.5480426508259486
inter_date,instance_normalized,1.8265658606760589
inter_date,instance_normalized,1.8309757467738066
inter_date,instance_normalized,0.8131262839316175
inter_date,instance_normalized,0.851649314256406
inter_date,instance_normalized,0.8432447332833817
inter_date,instance_normalized,0.5195632638373459
inter_date,instance_normalized,0.4747238395655299
inter_date,instance_normalized,0.8353964164630755
inter_date,instance_normalized,1.468876942167423
inter_date,instance_normalized,0.5885738813430325
inter_date,instance_normalized,1.7524239177813528
inter_date,instance_normalized,1.7791256857824016
inter_date,instance_normalized,1.8000980228439656
inter_date,instance_normalized,1.6113849911721843
inter_date,instance_normalized,1.7252414420194424
inter_date,instance_normalized,1.452906974699126
inter_date,instance_normalized,1.405130336352974
inter_date,instance_normalized,0.4191346564506189
inter_date,instance_normalized,1.7980449215492187
inter_date,instance_normalized,1.7688082554236004
inter_date,instance_normalized,1.8061889151705002
inter_date,instance_normalized,1.6670896160071693
inter_date,instance_normalized,1.7595330865836842
inter_date,instance_normalized,1.4991471213179572
inter_date,instance_normalized,1.8439933222346907
inter_date,instance_normalized,1.2515244598056163
inter_date,instance_normalized,1.4367724552036156
inter_date,instance_normalized,1.4249070696569464
inter_date,instance_normalized,1.481337040677008
inter_date,instance_normalized,1.1306039534455266
inter_date,instance_normalized,1.3480872750253967
inter_date,instance_normalized,0.7629443643528229
inter_date,instance_normalized,1.752942634908996
inter_date,instance_normalized,1.0805261738372047
inter_date,instance_normalized,1.541585849942098
inter_date,instance_normalized,1.4922940876936879
inter_date,instance_normalized,1.537588866020243
inter_date,instance_normalized,1.2709239376919903
inter_date,instance_normalized,1.4419958248957272
inter_date,instance_normalized,0.9566769367460266
inter_date,instance_normalized,1.433271180246881
inter_date,instance_normalized,1.8883058985966457
inter_date,instance_normalized,0.7216869688506353
inter_date,instance_normalized,0.8171196695352947
inter_date,instance_normalized,0.718127637179743
inter_date,instance_normalized,1.26943245237706
inter_date,instance_normalized,1.0430659189110603
inter_date,instance_normalized,1.5132721726617904
inter_date,instance_normalized,1.2884345885029689
inter_date,instance_normalized,0.37659579513857383
inter_date,instance_normalized,1.815802657456247
inter_date,instance_normalized,1.781027201446699
inter_date,instance_normalized,1.8103656294678312
inter_date,instance_normalized,1.7145432412428825
inter_date,instance_normalized,1.78832211999025
inter_date,instance_normalized,1.5604370856793985
inter_date,instance_normalized,1.4459195123615372
inter_date,instance_normalized,0.5135434333328562
inter_date,instance_normalized,1.7809198985359722
inter_date,instance_normalized,1.7485817527469087
inter_date,instance_normalized,1.784302367450845
inter_date,instance_normalized,1.6243173732804386
inter_date,instance_normalized,1.7182641420789435
inter_date,instance_normalized,1.4414416151642668
inter_date,instance_normalized,1.8466267199167898
inter_date,instance_normalized,1.7605112264181515
inter_date,instance_normalized,0.729919116805187
inter_date,instance_normalized,0.7904957312114911
inter_date,instance_normalized,0.7431490061789273
inter_date,instance_normalized,0.42131030009738324
inter_date,instance_normalized,0.3136032591222349
inter_date,instance_normalized,0.8695509456715267
inter_date,instance_normalized,1.3818833530079024
inter_date,instance_normalized,0.4404774974747913
inter_date,instance_normalized,1.8496731536685758
inter_date,instance_normalized,1.8208257080814008
inter_date,instance_normalized,1.8345892399317323
inter_date,instance_normalized,1.635410490680666
inter_date,instance_normalized,1.743981508645569
inter_date,instance_normalized,1.3393526224703924
inter_date,instance_normalized,1.3956073350859433
inter_date,instance_normalized,0.5091301347013384
inter_date,instance_normalized,1.8524841166482804
inter_date,instance_normalized,1.84601666840145
inter_date,instance_normalized,1.8424429412374632
inter_date,instance_normalized,1.6393607812163042
inter_date,instance_normalized,1.7547206158190651
inter_date,instance_normalized,1.3490229262428843
inter_date,instance_normalized,1.8125327904990025
inter_date,instance_normalized,1.2407112653167016
inter_date,instance_normalized,1.4890416736698517
inter_date,instance_normalized,1.4936063293759338
inter_date,instance_normalized,1.4946940032948668
inter_date,instance_normalized,0.9485978133349746
inter_date,instance_normalized,1.1543864161216115
inter_date,instance_normalized,0.5098008060307629
inter_date,instance_normalized,1.717974382851005
inter_date,instance_normalized,1.0544893064046084
inter_date,instance_normalized,1.5968476210781244
inter_date,instance_normalized,1.5583757928008328
inter_date,instance_normalized,1.5900325825328132
inter_date,instance_normalized,1.146069935032424
inter_date,instance_normalized,1.3102345696247741
inter_date,instance_normalized,0.7783721544317019
inter_date,instance_normalized,1.4682960960523344
inter_date,instance_normalized,1.8385912135423612
inter_date,instance_normalized,0.7378424778642468
inter_date,instance_normalized,0.7629473950031236
inter_date,instance_normalized,0.7203167442158004
inter_date,instance_normalized,1.306621285140438
inter_date,instance_normalized,1.1166592680580576
inter_date,instance_normalized,1.5789451228784026
inter_date,instance_normalized,1.2355895372873307
inter_date,instance_normalized,0.47060879124444016
inter_date,instance_normalized,1.8551898701260725
inter_date,instance_normalized,1.8355094397799616
inter_date,instance_normalized,1.8377835932041395
inter_date,instance_normalized,1.742042305445046
inter_date,instance_normalized,1.8110113843308153
inter_date,instance_normalized,1.5066108494773318
inter_date,instance_normalized,1.390848815466635
inter_date,instance_normalized,0.5020858733949973
inter_date,instance_normalized,1.838488565586543
inter_date,instance_normalized,1.821086085754787
inter_date,instance_normalized,1.8223784586885259
inter_date,instance_normalized,1.6365859380741996
inter_date,instance_normalized,1.7450816706303804
inter_date,instance_normalized,1.3407092509985608
inter_date,instance_normalized,1.8676679773642908
inter_date,instance_normalized,1.6567610894275524
inter_date,instance_normalized,0.8492362174825417
inter_date,instance_normalized,0.856419438311085
inter_date,instance_normalized,0.8433993576942058
inter_date,instance_normalized,0.44373350841451925
inter_date,instance_normalized,0.3888703459893727
inter_date,instance_normalized,0.8433177531418947
inter_date,instance_normalized,1.3051810050190527
inter_date,instance_normalized,0.4407082891042574
inter_date,instance_normalized,1.8728191816073616
inter_date,instance_normalized,1.8328345639825319
inter_date,instance_normalized,1.8229119846435071
inter_date,instance_normalized,1.6791686970979611
inter_date,instance_normalized,1.7404258989175034
inter_date,instance_normalized,1.4118259682266465
inter_date,instance_normalized,1.3517998573579941
inter_date,instance_normalized,0.46632105304515464
inter_date,instance_normalized,1.9070674726693082
inter_date,instance_normalized,1.8700484617716944
inter_date,instance_normalized,1.8483259693416374
inter_date,instance_normalized,1.6721476811721212
inter_date,instance_normalized,1.742381070540216
inter_date,instance_normalized,1.4005274240612244
inter_date,instance_normalized,1.7976126052923518
inter_date,instance_normalized,1.1778136905201224
inter_date,instance_normalized,1.552257394704845
inter_date,instance_normalized,1.514898266088229
inter_date,instance_normalized,1.522346602340145
inter_date,instance_normalized,0.9922975627566177
inter_date,instance_normalized,1.1979615287342058
inter_date,instance_normalized,0.5679732172922036
inter_date,instance_normalized,1.6972949857043156
inter_date,instance_normalized,0.9575386832889891
inter_date,instance_normalized,1.6511877871192573
inter_date,instance_normalized,1.5979457876442489
inter_date,instance_normalized,1.602518177819126
inter_date,instance_normalized,1.205205159604646
inter_date,instance_normalized,1.3378120182321551
inter_date,instance_normalized,0.7889566363384974
inter_date,instance_normalized,1.5316991799403548
inter_date,instance_normalized,1.8252217304086609
inter_date,instance_normalized,0.6260647722797192
inter_date,instance_normalized,0.621473318670412
inter_date,instance_normalized,0.6238938689186818
inter_date,instance_normalized,1.2227564494449537
inter_date,instance_normalized,1.020267502138585
inter_date,instance_normalized,1.4949115090917435
inter_date,instance_normalized,1.1659260386580657
inter_date,instance_normalized,0.40383355641698565
inter_date,instance_normalized,1.8705679392057988
inter_date,instance_normalized,1.8514998930420778
inter_date,instance_normalized,1.8286587035324582
inter_date,instance_normalized,1.7553498102807408
inter_date,instance_normalized,1.789414901488338
inter_date,instance_normalized,1.5397185566474365
inter_date,instance_normalized,1.3211881165486505
inter_date,instance_normalized,0.448399435733674
inter_date,instance_normalized,1.8760597914874522
inter_date,instance_normalized,1.85592821613669
inter_date,instance_normalized,1.8317446557641945
inter_date,instance_normalized,1.6702185505012348
inter_date,instance_normalized,1.7342281231615706
inter_date,instance_normalized,1.4119083773072365
inter_date,instance_normalized,1.8023047366528233
inter_date,instance_normalized,1.7796226028773272
inter_date,instance_normalized,0.756592667206771
inter_date,instance_normalized,0.8363255934588136
inter_date,instance_normalized,0.8323057582209943
inter_date,instance_normalized,0.4456785311739234
inter_date,instance_normalized,0.4082919322906466
inter_date,instance_normalized,0.8546866719238473
inter_date,instance_normalized,1.4934849767638767
inter_date,instance_normalized,0.4601863530990288
inter_date,instance_normalized,1.8655106122657417
inter_date,instance_normalized,1.7761724192425365
inter_date,instance_normalized,1.7804381322331222
inter_date,instance_normalized,1.6428736580953118
inter_date,instance_normalized,1.7363515217219923
inter_date,instance_normalized,1.3867290513754094
inter_date,instance_normalized,1.4974587196513176
inter_date,instance_normalized,0.4828746797287984
inter_date,instance_normalized,1.8577152719005483
inter_date,instance_normalized,1.777484637935202
inter_date,instance_normalized,1.7823617001087244
inter_date,instance_normalized,1.6330722968355853
inter_date,instance_normalized,1.7262383474945049
inter_date,instance_normalized,1.3725920598223136
inter_date,instance_normalized,1.838905429923538
inter_date,instance_normalized,1.3499842433348108
inter_date,instance_normalized,1.5279315014157715
inter_date,instance_normalized,1.475571448548774
inter_date,instance_normalized,1.4970977343165386
inter_date,instance_normalized,1.0117005046980836
inter_date,instance_normalized,1.2135268944141886
inter_date,instance_normalized,0.5847928236573037
inter_date,instance_normalized,1.7671061572075721
inter_date,instance_normalized,1.1536398380140331
inter_date,instance_normalized,1.6320918641281392
inter_date,instance_normalized,1.5917831145547165
inter_date,instance_normalized,1.6121206139374427
inter_date,instance_normalized,1.2144084789467402
inter_date,instance_normalized,1.37998739511259
inter_date,instance_normalized,0.8007210541575269
inter_date,instance_normalized,1.4709228498631395
inter_date,instance_normalized,1.8075832578590425
inter_date,instance_normalized,0.7724592140703354
inter_date,instance_normalized,0.7298617764989659
inter_date,instance_normalized,0.6752089518835027
inter_date,instance_normalized,1.272332163506929
inter_date,instance_normalized,1.0911741908334474
inter_date,instance_normalized,1.5700438731649309
inter_date,instance_normalized,1.3552618126071838
inter_date,instance_normalized,0.3853780922240663
inter_date,instance_normalized,1.8520461272365336
inter_date,instance_normalized,1.782027407179895
inter_date,instance_normalized,1.7685647339321904
inter_date,instance_normalized,1.717032227387308
inter_date,instance_normalized,1.7783695587729471
inter_date,instance_normalized,1.5101918741689695
inter_date,instance_normalized,1.5069166234636262
inter_date,instance_normalized,0.523124637801504
inter_date,instance_normalized,1.8355520611036629
inter_date,instance_normalized,1.7710410821103502
inter_date,instance_normalized,1.7618981704148784
inter_date,instance_normalized,1.6338922591567557
inter_date,instance_normalized,1.721435589745605
inter_date,instance_normalized,1.3701065096697957
inter_date,instance_normalized,1.9006665129884601
inter_date,instance_normalized,1.7541814005419543
inter_date,instance_normalized,0.7311455485296291
inter_date,instance_normalized,0.7717496375215115
inter_date,instance_normalized,0.733107469641941
inter_date,instance_normalized,0.42030255801931815
inter_date,instance_normalized,0.3098312339218976
inter_date,instance_normalized,0.9053012905001563
inter_date,instance_normalized,1.4265081014611287
inter_date,instance_normalized,0.4431824848359764
inter_date,instance_normalized,1.8541132595791998
inter_date,instance_normalized,1.821923416350416
inter_date,instance_normalized,1.8027060692834915
inter_date,instance_normalized,1.6105549658671547
inter_date,instance_normalized,1.6978226963458132
inter_date,instance_normalized,1.316191850621283
inter_date,instance_normalized,1.4155731238128424
inter_date,instance_normalized,0.4352438796317678
inter_date,instance_normalized,1.8485116326322228
inter_date,instance_normalized,1.8197633518597278
inter_date,instance_normalized,1.8000210781172585
inter_date,instance_normalized,1.618458288195222
inter_date,instance_normalized,1.704100964422041
inter_date,instance_normalized,1.341777094941881
inter_date,instance_normalized,1.83644248513697
inter_date,instance_normalized,1.21773264698852
inter_date,instance_normalized,1.541032023639035
inter_date,instance_normalized,1.5224317737595912
inter_date,instance_normalized,1.5163284002470812
inter_date,instance_normalized,0.9848659410431714
inter_date,instance_normalized,1.1912194960191622
inter_date,instance_normalized,0.500558979316497
inter_date,instance_normalized,1.759953799578571
inter_date,instance_normalized,1.061440545984062
inter_date,instance_normalized,1.6247480712506053
inter_date,instance_normalized,1.5757710236000768
inter_date,instance_normalized,1.582178552393409
inter_date,instance_normalized,1.1845907638766042
inter_date,instance_normalized,1.3322905410622359
inter_date,instance_normalized,0.7317554096557136
inter_date,instance_normalized,1.51179690573119
inter_date,instance_normalized,1.8490880360355046
inter_date,instance_normalized,0.6366486736116064
inter_date,instance_normalized,0.7027698816512493
inter_date,instance_normalized,0.6447441074754614
inter_date,instance_normalized,1.2984577526318604
inter_date,instance_normalized,1.110606740403711
inter_date,instance_normalized,1.58637299808332
inter_date,instance_normalized,1.2722004763732115
inter_date,instance_normalized,0.42013022781674275
inter_date,instance_normalized,1.8771738208981525
inter_date,instance_normalized,1.8655728520485373
inter_date,instance_normalized,1.8365021032108084
inter_date,instance_normalized,1.7201619792865384
inter_date,instance_normalized,1.7862834416674758
inter_date,instance_normalized,1.4956471432577925
inter_date,instance_normalized,1.4427850407599923
inter_date,instance_normalized,0.4868640315929329
inter_date,instance_normalized,1.8650368404413424
inter_date,instance_normalized,1.8469263817147223
inter_date,instance_normalized,1.8165327268524925
inter_date,instance_normalized,1.6310601373318632
inter_date,instance_normalized,1.7170970400990813
inter_date,instance_normalized,1.356298625609463
inter_date,instance_normalized,1.8099484572852673
inter_date,instance_normalized,1.7612025463230714
inter_date,instance_normalized,0.7033152426422827
inter_date,instance_normalized,0.6432896478334557
inter_date,instance_normalized,0.6748339912007907
inter_date,instance_normalized,0.5170663259810071
inter_date,instance_normalized,0.43014924819304196
inter_date,instance_normalized,0.9632643572794983
inter_date,instance_normalized,1.478028764316545
inter_date,instance_normalized,0.47557827894442367
inter_date,instance_normalized,1.8693457471743748
inter_date,instance_normalized,1.8233671843754873
inter_date,instance_normalized,1.8311354671541176
inter_date,instance_normalized,1.642163626062985
inter_date,instance_normalized,1.7425369216702051
inter_date,instance_normalized,1.3376938484772072
inter_date,instance_normalized,1.3871210244595846
inter_date,instance_normalized,0.3756523294556774
inter_date,instance_normalized,1.8358011172594502
inter_date,instance_normalized,1.786599109093088
inter_date,instance_normalized,1.8020432672896198
inter_date,instance_normalized,1.6664827713685029
inter_date,instance_normalized,1.7468708719650428
inter_date,instance_normalized,1.3938181079172076
inter_date,instance_normalized,1.7600259025146052
inter_date,instance_normalized,1.20883015420361
inter_date,instance_normalized,1.5564434282091995
inter_date,instance_normalized,1.501755717113764
inter_date,instance_normalized,1.5355610938105204
inter_date,instance_normalized,1.0171679987901918
inter_date,instance_normalized,1.2558264426044206
inter_date,instance_normalized,0.5778685629420937
inter_date,instance_normalized,1.693812302957915
inter_date,instance_normalized,1.0366782690328613
inter_date,instance_normalized,1.6599846250871064
inter_date,instance_normalized,1.6033627774013586
inter_date,instance_normalized,1.6436222424372535
inter_date,instance_normalized,1.241675884447313
inter_date,instance_normalized,1.421092490985852
inter_date,instance_normalized,0.8121855194651281
inter_date,instance_normalized,1.5341142903728564
inter_date,instance_normalized,1.7842513825858413
inter_date,instance_normalized,0.7277018851469328
inter_date,instance_normalized,0.6938597685083163
inter_date,instance_normalized,0.6534262311100013
inter_date,instance_normalized,1.2728534606891984
inter_date,instance_normalized,1.0741479642078149
inter_date,instance_normalized,1.5316596808664917
inter_date,instance_normalized,1.2624441165347846
inter_date,instance_normalized,0.3542336633889427
inter_date,instance_normalized,1.8185421947901568
inter_date,instance_normalized,1.7916347805136568
inter_date,instance_normalized,1.7962302499285163
inter_date,instance_normalized,1.7341810433104532
inter_date,instance_normalized,1.7869579684635097
inter_date,instance_normalized,1.5424769696920952
inter_date,instance_normalized,1.4109242637041524
inter_date,instance_normalized,0.43591063097165916
inter_date,instance_normalized,1.811312389452249
inter_date,instance_normalized,1.7781152472049655
inter_date,instance_normalized,1.7861474598872193
inter_date,instance_normalized,1.6691521698935519
inter_date,instance_normalized,1.7372923733271988
inter_date,instance_normalized,1.4020659366447674
inter_date,instance_normalized,1.7866464941802929
inter_date,instance_normalized,1.7181167306231941
inter_date,instance_normalized,0.7962173274538497
inter_date,instance_normalized,0.7808555492987564
inter_date,instance_normalized,0.8025888236526941
inter_date,instance_normalized,0.5066498669822823
inter_date,instance_normalized,0.35667670828520426
inter_date,instance_normalized,0.9184065626724854
inter_date,instance_normalized,1.4228555768857738
inter_date,instance_normalized,0.6168175708741926
inter_date,instance_normalized,1.8081560115048605
inter_date,instance_normalized,1.7725740702757722
inter_date,instance_normalized,1.7990625841612589
inter_date,instance_normalized,1.668872216122506
inter_date,instance_normalized,1.7564666070882609
inter_date,instance_normalized,1.4269738493104402
inter_date,instance_normalized,1.385465859465529
inter_date,instance_normalized,0.6100936785583649
inter_date,instance_normalized,1.8074490636382878
inter_date,instance_normalized,1.7737660150462327
inter_date,instance_normalized,1.7939175585593232
inter_date,instance_normalized,1.6784181680000503
inter_date,instance_normalized,1.760120583994571
inter_date,instance_normalized,1.4352426647256882
inter_date,instance_normalized,1.7929483854779913
inter_date,instance_normalized,1.20177033135006
inter_date,instance_normalized,1.5426639661758206
inter_date,instance_normalized,1.5183301981670334
inter_date,instance_normalized,1.5660698842532608
inter_date,instance_normalized,1.0333386588387246
inter_date,instance_normalized,1.2477902839509234
inter_date,instance_normalized,0.5945481982209155
inter_date,instance_normalized,1.7644323545886107
inter_date,instance_normalized,1.051086170269605
inter_date,instance_normalized,1.638304588092376
inter_date,instance_normalized,1.6157715875956369
inter_date,instance_normalized,1.6556628614024997
inter_date,instance_normalized,1.2168903126084083
inter_date,instance_normalized,1.4019796592760927
inter_date,instance_normalized,0.8446428842343492
inter_date,instance_normalized,1.4366783178008478
inter_date,instance_normalized,1.79335798601972
inter_date,instance_normalized,0.796052207793543
inter_date,instance_normalized,0.7864793126632764
inter_date,instance_normalized,0.7527621679880935
inter_date,instance_normalized,1.3154303399593765
inter_date,instance_normalized,1.1140560258069545
inter_date,instance_normalized,1.6026083440269132
inter_date,instance_normalized,1.2573949892927156
inter_date,instance_normalized,0.5184364813404297
inter_date,instance_normalized,1.8257297243618666
inter_date,instance_normalized,1.7857240625383606
inter_date,instance_normalized,1.803187866572922
inter_date,instance_normalized,1.7277640940258485
inter_date,instance_normalized,1.7626330258839253
inter_date,instance_normalized,1.5601704317177854
inter_date,instance_normalized,1.418108468138167
inter_date,instance_normalized,0.623658064047579
inter_date,instance_normalized,1.795818595177291
inter_date,instance_normalized,1.7643457756427934
inter_date,instance_normalized,1.7876785531499322
inter_date,instance_normalized,1.659197144734531
inter_date,instance_normalized,1.7352508694021316
inter_date,instance_normalized,1.412383006502364
inter_date,instance_normalized,1.800761235169065
inter_date,instance_normalized,1.7468420564853235
inter_date,instance_normalized,0.6794479076285779
inter_date,instance_normalized,0.6727662368660156
inter_date,instance_normalized,0.6623893057862669
inter_date,instance_normalized,0.45200475804483364
inter_date,instance_normalized,0.2925459998696844
inter_date,instance_normalized,0.8928204909250673
inter_date,instance_normalized,1.5174238968393108
inter_date,instance_normalized,0.5587750683425693
inter_date,instance_normalized,1.8669856054820384
inter_date,instance_normalized,1.8540436105219724
inter_date,instance_normalized,1.8394425324251322
inter_date,instance_normalized,1.6134807538392373
inter_date,instance_normalized,1.7316128016381067
inter_date,instance_normalized,1.3313478937993564
inter_date,instance_normalized,1.5159093434342483
inter_date,instance_normalized,0.5544714328476658
inter_date,instance_normalized,1.7694697997020485
inter_date,instance_normalized,1.736535124273628
inter_date,instance_normalized,1.732373126544428
inter_date,instance_normalized,1.5186916179988605
inter_date,instance_normalized,1.6334448722711088
inter_date,instance_normalized,1.2713871512024157
inter_date,instance_normalized,1.8025864115331118
inter_date,instance_normalized,1.310798673147888
inter_date,instance_normalized,1.4346786907533986
inter_date,instance_normalized,1.3922068935937537
inter_date,instance_normalized,1.406574057795652
inter_date,instance_normalized,0.8798854470172133
inter_date,instance_normalized,1.1089100365619728
inter_date,instance_normalized,0.5013708822610383
inter_date,instance_normalized,1.768455389416099
inter_date,instance_normalized,1.1159758304088712
inter_date,instance_normalized,1.5676054471226286
inter_date,instance_normalized,1.5304543319373565
inter_date,instance_normalized,1.545739282235269
inter_date,instance_normalized,1.0645563851729047
inter_date,instance_normalized,1.2744912245653517
inter_date,instance_normalized,0.6908047287914919
inter_date,instance_normalized,1.411436487264405
inter_date,instance_normalized,1.7553696163302142
inter_date,instance_normalized,0.7815430581382667
inter_date,instance_normalized,0.7473575381428645
inter_date,instance_normalized,0.7281763243390996
inter_date,instance_normalized,1.3539288092539932
inter_date,instance_normalized,1.1628561928818744
inter_date,instance_normalized,1.6246684834904945
inter_date,instance_normalized,1.3472606458573804
inter_date,instance_normalized,0.40122484808004477
inter_date,instance_normalized,1.862140447405858
inter_date,instance_normalized,1.8418852540378
inter_date,instance_normalized,1.8366929785584811
inter_date,instance_normalized,1.6770728612047845
inter_date,instance_normalized,1.7621643602838686
inter_date,instance_normalized,1.4628137025948735
inter_date,instance_normalized,1.5097534987609222
inter_date,instance_normalized,0.5340776475599617
inter_date,instance_normalized,1.8201411267084975
inter_date,instance_normalized,1.79961191095293
inter_date,instance_normalized,1.796054576410946
inter_date,instance_normalized,1.578759203438536
inter_date,instance_normalized,1.6952775356076952
inter_date,instance_normalized,1.3050791093904979
inter_date,instance_normalized,1.707934577456904
inter_date,instance_normalized,1.7541017199950146
inter_date,instance_normalized,0.8784600992802556
inter_date,instance_normalized,0.9647434048247784
inter_date,instance_normalized,0.873830682893153
inter_date,instance_normalized,0.5227195813672614
inter_date,instance_normalized,0.47559347903236926
inter_date,instance_normalized,0.9654413003191874
inter_date,instance_normalized,1.4765771031496753
inter_date,instance_normalized,0.6807650818321261
inter_date,instance_normalized,1.7379539581260197
inter_date,instance_normalized,1.7962307712656003
inter_date,instance_normalized,1.7169110491460275
inter_date,instance_normalized,1.6405367547994898
inter_date,instance_normalized,1.7100714416859275
inter_date,instance_normalized,1.4468130705750288
inter_date,instance_normalized,1.5028478967367795
inter_date,instance_normalized,0.7135053024058624
inter_date,instance_normalized,1.7220197021813157
inter_date,instance_normalized,1.7895651439470148
inter_date,instance_normalized,1.7024114493168367
inter_date,instance_normalized,1.6318984621096229
inter_date,instance_normalized,1.6942798278285767
inter_date,instance_normalized,1.4457357267423498
inter_date,instance_normalized,1.7328613995723137
inter_date,instance_normalized,1.3414711965909112
inter_date,instance_normalized,1.4949869758207301
inter_date,instance_normalized,1.5558427633947123
inter_date,instance_normalized,1.502341315329639
inter_date,instance_normalized,1.058280376627216
inter_date,instance_normalized,1.285738943760456
inter_date,instance_normalized,0.686202084589081
inter_date,instance_normalized,1.7087624051843433
inter_date,instance_normalized,1.1943427888475833
inter_date,instance_normalized,1.5805771579223213
inter_date,instance_normalized,1.6249922876058387
inter_date,instance_normalized,1.5664771225425336
inter_date,instance_normalized,1.2157463866945593
inter_date,instance_normalized,1.4206568268416842
inter_date,instance_normalized,0.9132131594852838
inter_date,instance_normalized,1.339591919335262
inter_date,instance_normalized,1.735952757957303
inter_date,instance_normalized,0.9130784716895158
inter_date,instance_normalized,0.9449394018397173
inter_date,instance_normalized,0.81512880827534
inter_date,instance_normalized,1.4003251770664573
inter_date,instance_normalized,1.182950030641588
